0,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,16,16,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,17,16,16,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,16,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,16,17,17,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,17,17,17,16,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17,17,17,16,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,17,17,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,17,17,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16,18,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,16,18,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,16,18,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,16,18,17,15,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,16,17,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,16,17,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,16,17,17,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,16,17,18,16,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,16,17,18,16,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,16,16,18,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,16,16,18,18,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,16,16,19,18,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,16,16,19,18,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,16,16,19,18,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,16,16,19,18,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,16,16,19,18,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,16,16,19,18,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,16,16,19,18,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,16,16,20,18,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,16,16,20,18,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,16,16,20,18,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,16,16,20,18,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,16,16,20,18,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,16,16,19,19,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,16,16,18,19,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,16,16,17,19,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,16,16,17,19,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,16,16,16,19,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,16,16,16,19,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,16,16,16,18,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,16,16,16,18,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,16,16,15,18,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,16,16,16,17,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,16,17,16,16,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,16,18,16,15,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
