0,15,16,19,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,16,19,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,16,19,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,14,20,23,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,15,14,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16,15,19,23,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16,15,19,23,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,16,15,19,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,16,15,19,23,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,16,15,19,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,12,15,18,23,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,12,15,18,23,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,12,15,18,23,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,13,15,18,23,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,12,15,18,23,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,14,15,19,23,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13,15,19,23,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,12,15,19,23,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,12,15,18,23,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,14,15,19,23,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,14,15,20,23,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,12,16,19,22,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,12,16,18,22,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,12,16,18,22,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,12,16,17,22,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,12,16,17,22,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,14,15,18,22,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,13,15,19,22,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,13,15,19,22,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,13,15,19,22,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,13,15,19,22,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,13,15,19,22,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20,19,17,16,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20,19,17,16,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,20,18,17,17,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,19,18,18,17,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20,18,17,17,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,22,19,17,15,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,20,19,17,16,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20,19,18,15,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,20,18,18,15,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20,18,18,15,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,22,19,17,15,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,21,19,18,15,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,21,18,18,15,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,21,18,18,15,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,16,11,11,25,20,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,16,11,11,25,20,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,16,11,11,25,20,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,19,12,10,21,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,20,12,10,22,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,20,12,10,23,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,19,12,10,22,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,19,12,11,22,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,19,12,11,23,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,19,12,11,23,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,19,12,11,23,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,20,11,10,23,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,21,11,10,23,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,21,11,10,23,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,21,11,10,24,19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,19,12,10,21,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,19,12,10,22,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,19,12,10,21,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,17,15,12,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,17,15,12,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,16,16,13,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,17,16,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,18,15,12,15,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,18,15,11,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,18,15,11,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,18,15,12,15,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,18,15,12,15,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,17,15,12,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,17,15,12,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,18,16,13,15,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,18,16,13,15,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,18,16,13,15,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,16,16,12,15,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,16,17,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,16,17,12,14,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,17,16,13,15,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,17,16,12,15,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,18,16,12,15,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
